,y_pred,x_ant,x_atual,flag,x_antp,x_atualp,acc_x,acc_y,acc_z,time_teda,time_rls_filter_1,time_rls_filter_2,time_rls_update
83,39.008999,45,38,0,45,38,0.15,0.02,0.19,80,35,42,111
84,32.819435,38,32,0,38,32,0.15,-0.03,0.24,87,34,42,111
85,24.590509,32,24,0,32,24,0.07,-0.02,0.25,80,34,42,111
86,19.458387,24,19,0,24,19,0.10,0.17,0.06,88,32,42,111
87,21.508850,19,21,0,19,21,0.07,-0.09,-0.05,80,34,41,111
88,25.612406,21,25,0,21,25,0,0.05,0.02,87,32,42,109
89,29.719334,25,29,0,25,29,0.15,-0.04,-0.06,67,24,42,111
90,32.801487,29,32,0,29,32,0,-0.05,-0.14,96,37,42,109
91,36.915195,32,36,0,32,36,0.09,0.01,-0.07,78,34,42,109
92,41.033211,36,40,0,36,40,0.01,0.03,-0.08,84,35,42,109
93,44.123127,40,43,0,40,43,0.13,-0.02,-0.03,67,24,42,109
94,47.215084,43,46,0,43,46,0.07,-0.01,-0.05,75,29,42,109
95,50.308994,46,49,0,46,49,0.11,-0.01,-0.05,80,34,42,111
96,53.404747,49,52,0,49,52,0.05,0,-0.01,80,34,42,109
97,56.502182,52,55,0,52,55,0.08,-0.01,-0.07,96,24,42,143
98,58.562351,55,57,0,55,57,0.02,0.02,-0.09,80,35,41,111
99,60.622341,57,59,0,57,59,0.06,0,-0.02,78,37,42,111
100,60.602772,59,59,0,59,59,0.09,0.05,0.14,80,34,42,109
101,59.545177,59,58,0,59,58,0.07,-0.01,0.09,89,34,42,111
102,57.453079,58,56,0,58,56,0.08,-0.06,0.05,80,34,42,111
103,54.331203,56,53,0,56,53,0.10,0.02,0.20,88,34,42,109
104,50.185062,53,49,0,53,49,0.04,0.01,0.23,78,37,42,109
105,43.990364,49,43,0,49,43,0.10,0.01,0.27,96,34,42,109
106,35.761963,43,35,0,43,35,0.08,-0.04,0.18,68,24,42,111
107,28.584753,35,28,0,35,28,0.07,-0.01,0.25,87,34,42,109
108,20.401943,28,20,0,28,20,0.07,0.01,0.21,80,34,42,111
109,18.358902,20,18,0,20,18,0.05,0.04,0.02,88,34,42,111
110,20.400742,18,20,0,18,20,0.07,0,-0.05,80,34,42,111
111,24.486668,20,24,0,20,24,0.12,-0.01,-0.13,87,34,42,111
112,30.621704,24,30,0,24,30,0.08,0.01,-0.10,68,34,42,109
113,35.740879,30,35,0,30,35,0.15,0.01,-0.09,75,24,41,111
114,39.840652,35,39,0,35,39,0.09,0.01,-0.05,80,34,42,109
115,42.917328,39,42,0,39,42,0.04,0.01,-0.03,75,24,42,111
116,44.967800,42,44,0,42,44,0.05,0.06,0.01,72,24,42,111
117,44.961456,44,44,0,44,44,0.09,-0.02,0.02,87,34,42,109
118,41.871799,44,41,0,44,41,0.12,-0.01,0.10,80,35,42,109
119,39.813816,41,39,0,41,39,0.08,0.02,0.10,75,24,42,111
120,38.783909,39,38,0,39,38,0.08,0.03,-0.09,67,24,42,111
121,39.805614,38,39,0,38,39,0.16,0.02,-0.07,94,34,42,109
122,42.879677,39,42,0,39,42,0.07,0.01,-0.10,67,24,42,111
123,45.955978,42,45,0,42,45,0.13,0.01,-0.06,75,29,29,150
124,48.005867,45,47,0,45,47,0.10,-0.01,-0.09,80,34,41,111
125,50.056309,47,49,0,47,49,0.11,0,-0.04,88,31,42,111
126,51.077408,49,50,0,49,50,0.11,-0.01,-0.13,80,34,42,111
127,52.098305,50,51,0,50,51,0.11,-0.02,0.05,270,178,49,645
128,50.029873,51,49,0,51,49,0.26,-0.03,0.11,75,24,42,111
129,45.909698,49,45,0,49,45,0.19,-0.02,0.12,80,34,42,109
130,39.749107,45,39,0,45,39,0.11,0,0.24,88,35,42,111
131,30.539324,39,30,0,39,30,0.13,-0.03,0.21,80,34,41,111
132,23.396612,30,23,0,30,23,0.13,-0.01,0.16,75,24,42,111
133,17.284992,23,17,0,23,17,0.12,0.07,0.09,80,34,42,109
134,16.267080,17,16,0,17,16,0.09,-0.08,-0.09,87,34,42,111
135,19.319910,16,19,0,16,19,0.11,-0.01,-0.16,80,37,42,109
136,23.392628,19,23,0,19,23,0.15,-0.01,-0.16,79,24,42,111
137,28.487959,23,28,0,23,28,0.14,0.01,-0.17,68,24,42,111
138,32.568306,28,32,0,28,32,0.11,0.02,-0.06,88,34,41,111
139,36.652763,32,36,0,32,36,0.11,0.03,-0.06,80,34,42,111
140,40.741688,36,40,0,36,40,0.11,0.05,-0.10,88,31,29,129
141,44.835361,40,44,0,40,44,0.08,-0.02,-0.04,80,35,42,111
142,48.933990,44,48,0,44,48,0.08,0,-0.05,88,32,42,109
143,53.037693,48,52,0,48,52,0.17,0.03,0.06,68,24,42,109
144,54.057301,52,53,0,52,53,0.08,0.04,0.10,88,34,42,109
145,55.076702,53,54,0,53,54,0.16,0.02,0.14,80,37,42,111
146,55.066345,54,54,0,54,54,0.32,0,0.10,79,24,42,111
147,54.027271,54,53,0,54,53,0.31,0.01,0.14,96,34,42,111
148,52.989788,53,52,0,53,52,0.14,0,0.09,80,34,42,109
149,54.008911,52,53,0,52,53,0.12,0.01,0.08,75,29,42,111
150,56.056202,53,55,0,53,55,0.11,-0.02,0.07,80,37,42,111
151,57.074860,55,56,0,55,56,0.13,0.02,0.16,96,32,42,109
152,56.035641,56,55,0,56,55,0.20,-0.02,0.09,88,34,42,111
153,56.025917,55,55,0,55,55,0.19,0.05,0.23,96,34,42,111
154,54.988750,55,54,0,55,54,0.17,0.02,0.14,80,37,42,109
155,52.926517,54,52,0,54,52,0.19,0.02,0.14,96,34,42,111
156,49.842747,52,49,0,52,49,0.07,0.02,0.14,80,34,42,111
157,48.812485,49,48,0,49,48,0.11,0.01,0.10,88,34,42,109
158,47.783287,48,47,0,48,47,0.10,0.03,0.10,67,24,41,111
159,44.709892,47,44,0,47,44,0.19,0,0.14,88,32,42,111
160,41.641518,44,41,0,44,41,0.21,-0.02,0.17,80,34,42,111
161,36.538460,41,36,0,41,36,0.16,-0.01,0.22,88,32,42,109
162,29.410267,36,29,0,36,29,0.07,-0.03,0.32,67,24,42,111
163,21.281748,29,21,0,29,21,-0.08,-0.03,0.17,75,24,42,111
164,17.223475,21,17,0,21,17,-0.09,0,0.20,80,37,41,111
165,15.195461,17,15,0,17,15,-0.13,-0.03,0.15,94,34,42,111
166,15.195328,15,15,0,15,15,-0.11,0,0.11,80,34,42,111
167,17.222794,15,17,0,15,17,-0.19,-0.02,0.03,88,35,42,111
168,19.250793,17,19,0,17,19,-0.18,0.03,0.04,80,34,41,111
169,23.308739,19,23,0,19,23,0.01,0,-0.08,80,37,42,111
170,29.401293,23,29,0,23,29,0.05,-0.02,-0.12,94,34,42,111
171,34.484909,29,34,0,29,34,0,-0.02,-0.03,80,35,42,111
172,38.556465,34,38,0,34,38,0.02,0,0.04,88,34,42,111
173,41.612576,38,41,0,38,41,-0.06,0.02,-0.05,80,34,42,109
174,43.650284,41,43,0,41,43,-0.02,0.01,0.02,88,37,41,111
175,43.646446,43,43,0,43,43,0.02,0,0.11,72,24,42,109
176,42.621929,43,42,0,43,42,-0.06,0.02,0.06,87,35,42,109
177,44.659653,42,44,0,42,44,-0.09,0.02,0.01,80,35,42,111
178,46.698265,44,46,0,44,46,-0.03,0.03,0.05,87,31,42,111
179,49.760246,46,49,0,46,49,0.02,0,0.06,80,37,41,111
180,52.824806,49,52,0,49,52,0.08,0,-0.04,79,24,42,109
181,54.866879,52,54,0,52,54,0.08,0.03,-0.03,80,34,42,109
182,55.884167,54,55,0,54,55,0.14,0,0.02,88,34,42,111
183,55.875912,55,55,0,55,55,0.16,-0.04,-0.03,80,34,42,111
184,55.867802,55,55,0,55,55,0.09,0,0.03,75,24,42,109
185,53.810875,55,53,0,55,53,0.13,-0.01,0.04,80,34,42,109
186,50.734566,53,50,0,53,50,0.05,0.01,0.10,88,34,42,111
187,48.685539,50,48,0,50,48,-0.04,0.01,0.08,80,34,42,109
188,46.639305,48,46,0,48,46,-0.11,0.01,0.06,75,24,42,109
189,44.595634,46,44,0,46,44,0.01,0.01,0.04,80,37,42,109
190,41.535789,44,41,0,44,41,0.08,0.01,0.06,96,32,41,111
191,36.446243,41,36,0,41,36,0.13,-0.03,0.25,80,34,42,109
192,27.307446,36,27,0,36,27,0.13,-0.03,0.28,88,24,32,126
193,18.191492,27,18,0,27,18,0.09,0.09,0.16,80,34,42,111
194,16.168324,18,16,0,18,16,0.10,-0.03,0.04,88,34,42,111
195,19.202486,16,19,0,16,19,0.05,0.01,-0.08,80,34,42,111
196,25.274826,19,25,0,19,25,0.05,0.02,-0.12,87,32,41,111
197,30.340670,25,30,0,25,30,0.01,0,-0.04,68,24,42,111
198,34.397610,30,34,0,30,34,0.15,-0.02,-0.07,88,37,42,111
199,37.442833,34,37,0,34,37,0.06,0.03,0.06,80,37,42,109
200,42.524662,37,42,0,37,42,0.07,0.01,-0.05,80,34,42,111
201,46.595478,42,46,0,42,46,0.08,-0.02,0,75,24,42,111
202,50.671524,46,50,0,46,50,0.06,0.01,-0.01,80,34,42,111
203,53.730858,50,53,0,50,53,0.03,0,0.11,88,34,42,109
204,54.747009,53,54,0,53,54,-0.01,0.01,0.12,80,37,42,111
205,54.740379,54,54,0,54,54,-0.04,-0.06,0.13,79,24,42,111
206,55.756416,54,55,0,54,55,0.06,0.01,0.12,80,34,41,111
207,55.749561,55,55,0,55,55,0.02,0.01,0.11,88,26,42,111
208,55.742821,55,55,0,55,55,0.03,0.02,0.22,80,34,42,109
209,55.736198,55,55,0,55,55,0.06,0.01,0.05,94,37,42,109
210,55.729679,55,55,0,55,55,0.08,0.04,0.16,70,24,42,109
211,53.680046,55,53,0,55,53,0.10,-0.01,0.30,87,32,42,111
212,49.593681,53,49,0,53,49,0.04,0.01,0.23,80,34,41,111
213,44.498505,49,44,0,49,44,0.13,-0.01,0.25,88,24,31,149
214,39.414856,44,39,0,44,39,0.12,0.03,0.29,80,37,42,109
215,33.327404,39,33,0,39,33,0.12,0.03,0.24,94,41,42,109
216,26.239916,33,26,0,33,26,0.08,0,0.33,80,35,42,111
217,20.175194,26,20,0,26,20,0.07,0.09,0.27,88,31,41,111
218,17.145781,20,17,0,20,17,0.07,0.09,0.07,80,34,42,109
219,21.184109,17,21,0,17,21,0.04,-0.01,-0.04,75,24,42,111
220,25.225088,21,25,0,21,25,0.11,-0.01,-0.06,80,35,42,109
221,30.280745,25,30,0,25,30,0.13,-0.02,-0.05,88,34,42,111
222,34.329510,30,34,0,30,34,0.04,0.01,-0.06,67,24,42,109
223,38.382496,34,38,0,34,38,0.05,0.04,0.03,88,34,42,111
224,42.440105,38,42,0,38,42,0.19,0.01,-0.03,80,37,42,111
225,45.486088,42,45,0,42,45,0.05,0.02,-0.05,96,32,42,111
226,47.517303,45,47,0,45,47,0.07,0.03,-0.03,75,24,42,111
227,50.567787,47,50,0,47,50,0.07,0.03,-0.10,68,24,42,111
228,52.601601,50,52,0,50,52,0.01,0.06,-0.03,87,32,42,109
229,54.636387,52,54,0,52,54,0.19,-0.04,-0.01,80,37,42,111
230,55.651352,54,55,0,54,55,0.10,-0.05,0,96,34,41,111
231,57.687397,55,57,0,55,57,0.10,-0.02,0.01,67,24,42,111
232,58.702450,57,58,0,57,58,0.16,0.02,0.03,75,32,42,109
233,59.717487,58,59,0,58,59,0.10,-0.02,0.01,80,37,42,109
234,58.688599,59,58,0,59,58,0.13,-0.01,0.11,87,34,42,111
235,55.619812,58,55,0,58,55,0.11,-0.01,0.12,75,24,42,109
236,50.520248,55,50,0,55,50,0.10,-0.03,0.25,80,34,42,111
237,45.433674,50,45,0,50,45,0.15,-0.04,0.23,88,34,42,111
238,38.330948,45,38,0,45,38,0.12,-0.01,0.19,68,24,42,111
239,31.246019,38,31,0,38,31,0.08,-0.03,0.31,129,24,35,150
240,22.157036,31,22,0,31,22,0.11,0.01,0.35,80,34,42,111
241,16.108137,22,16,0,22,16,0.10,-0.18,0,96,34,42,111
242,18.123192,16,18,0,16,18,0.08,0.07,-0.12,80,34,42,111
243,23.163162,18,23,0,18,23,0.10,0.01,-0.13,94,34,42,111
244,29.216896,23,29,0,23,29,0.09,0.02,-0.12,80,37,42,109
245,34.267906,29,34,0,29,34,0.09,-0.01,0.03,96,32,42,109
246,40.337784,34,40,0,34,40,0.12,0.02,-0.10,80,34,42,111
247,44.390282,40,44,0,40,44,0.02,0.02,-0.03,87,32,42,111
248,48.447899,44,48,0,44,48,0.13,0.01,-0.04,80,35,42,109
249,51.493992,48,51,0,48,51,0.01,0.01,-0.03,88,34,42,111
250,54.542961,51,54,0,51,54,0.04,0.01,-0.01,80,34,42,111
251,55.556911,54,55,0,54,55,-0.03,0.03,0,88,31,41,111
252,56.570923,55,56,0,55,56,0.09,-0.02,0.09,80,34,41,111
253,57.584988,56,57,0,56,57,0.04,-0.01,-0.05,75,24,42,111
254,58.599098,57,58,0,57,58,0.06,-0.03,-0.01,80,37,42,111
255,59.613239,58,59,0,58,59,0.02,0.02,0.07,96,34,41,111
256,59.607357,59,59,0,59,59,0.03,0.02,0.10,80,34,42,111
257,60.621449,59,60,0,59,60,0.07,-0.01,-0.07,75,24,42,111
258,60.615398,60,60,0,60,60,0.05,0.01,0.01,67,24,42,111
259,61.629429,60,61,0,60,61,0.08,0.01,-0.04,94,32,42,109
260,62.643467,61,62,0,61,62,0.11,0.03,0.03,80,34,42,109
261,63.657501,62,63,0,62,63,0.08,0,0.04,75,24,42,109
262,63.650711,63,63,0,63,63,0.12,0,0.04,68,24,41,111
263,64.664665,63,64,0,63,64,0.09,-0.03,0.09,88,32,42,109
264,64.657738,64,64,0,64,64,0.07,0.04,0.05,80,34,42,111
265,63.630630,64,63,0,64,63,0.12,0,0.04,102,24,36,330
266,62.604744,63,62,0,63,62,0.11,0,0.01,72,24,42,111
267,60.561310,62,60,0,62,60,0.10,0.01,-0.04,80,34,42,111
268,59.538425,60,59,0,60,59,0.10,-0.01,0.07,88,37,42,111
269,57.499420,59,57,0,59,57,0.09,-0.01,0.08,70,24,42,111
270,56.479095,57,56,0,57,56,0.07,0.04,0,75,24,41,111
271,54.443974,56,54,0,56,54,0.15,0.01,0.09,80,34,42,109
272,53.425873,54,53,0,54,53,0.13,0.01,0.13,87,34,42,111
273,53.423023,53,53,0,53,53,0.08,-0.01,-0.05,80,37,42,111
274,53.420197,53,53,0,53,53,0.13,-0.03,0.02,79,24,42,111
275,50.374962,53,50,0,53,50,0.13,-0.07,0.30,68,24,42,111
276,39.240105,50,39,0,50,39,0.11,0.01,0.50,75,24,42,111
277,25.121120,39,25,0,39,25,0.12,0.01,0.38,80,34,42,111
278,17.074167,25,17,0,25,17,0.06,0.04,0.10,75,24,42,109
279,15.064177,17,15,0,17,15,0.03,0.12,0.07,80,34,42,111
280,20.089142,15,20,0,15,20,0.02,-0.03,-0.04,88,32,42,111
281,25.117407,20,25,0,20,25,0.03,0.02,-0.09,80,34,41,111
282,30.149868,25,30,0,25,30,0.07,0.03,-0.04,88,34,42,111
283,35.187416,30,35,0,30,35,0.12,-0.03,-0.13,80,37,42,109
284,40.230900,35,40,0,35,40,0.05,0.01,-0.04,79,24,42,111
285,43.260063,40,43,0,40,43,0.10,-0.05,-0.07,80,34,42,109
286,46.291706,43,46,0,43,46,0.06,-0.03,-0.03,75,24,42,109
287,48.313786,46,48,0,46,48,0.08,-0.01,-0.06,80,34,41,111
288,51.349762,48,51,0,48,51,0.04,0.04,-0.01,75,24,42,111
289,53.374554,51,53,0,51,53,0.02,0.02,-0.01,80,34,42,109
290,55.400414,53,55,0,53,55,0.06,0.02,0.01,87,32,42,109
291,56.412247,55,56,0,55,56,0.05,0.02,-0.02,68,24,42,109
292,58.439610,56,58,0,56,58,0.06,0.01,0.08,88,34,41,111
293,58.436005,58,58,0,58,58,0.08,-0.02,0.06,80,37,41,111
294,58.432453,58,58,0,58,58,0.07,0.01,-0.01,94,32,42,111
295,57.413601,58,57,0,58,57,0.08,0.01,0,103,24,42,106
296,56.395550,57,56,0,57,56,0.10,0,0.04,75,34,42,111
297,53.350384,56,53,0,56,53,0.08,0,0.30,80,37,42,111
298,47.273235,53,47,0,53,47,0.08,-0.02,0.26,80,34,41,111
299,40.200199,47,40,0,47,40,0.11,-0.01,0.25,75,24,42,111
300,34.150208,40,34,0,40,34,0.10,-0.02,0.20,80,34,42,111
301,26.097750,34,26,0,34,26,0.08,-0.02,0.28,75,24,42,111
302,18.058619,26,18,0,26,18,0.07,0.02,0.11,80,37,42,111
303,17.054581,18,17,0,18,17,0.07,-0.11,-0.02,96,34,42,109
304,21.070843,17,21,0,17,21,0.11,0.02,-0.05,80,34,42,111
305,25.089390,21,25,0,21,25,0.09,0.01,-0.11,88,31,42,111
306,30.116350,25,30,0,25,30,0.10,-0.02,-0.08,80,34,42,109
307,33.135071,30,33,0,30,33,0.07,-0.02,-0.06,80,37,42,109
308,37.163216,33,37,0,33,37,-0.02,0,-0.02,79,24,42,109
309,39.178677,37,39,0,37,39,-0.03,0.01,-0.01,67,24,42,109
310,42.204025,39,42,0,39,42,0.04,0.04,-0.09,75,24,42,109
311,46.241909,42,46,0,42,46,0.05,-0.01,-0.04,80,34,42,109
312,47.251293,46,47,0,46,47,0.06,0.02,-0.05,88,24,29,119
313,48.260887,47,48,0,47,48,0.08,-0.02,-0.09,87,34,42,111
314,48.259377,48,48,0,48,48,0.03,0,-0.01,88,34,42,111
315,48.257874,48,48,0,48,48,0.07,-0.02,-0.02,80,34,42,111
316,46.234657,48,46,0,48,46,0.07,-0.01,0.14,88,32,42,109
317,41.184467,46,41,0,46,41,0.15,-0.03,0.15,80,37,42,111
318,35.135269,41,35,0,41,35,0.02,-0.01,0.27,80,24,42,111
319,28.090675,35,28,0,35,28,0.09,0,0.27,80,34,42,109
320,20.053349,28,20,0,28,20,0.08,0,0.19,79,24,41,111
321,17.042711,20,17,0,20,17,0.07,-0.20,0.02,80,34,42,111
322,19.049355,17,19,0,17,19,0.07,0.09,-0.13,79,24,42,111
323,24.068169,19,24,0,19,24,0.05,-0.01,-0.13,96,32,42,109
324,29.091301,24,29,0,24,29,0.12,-0.01,-0.10,96,34,42,111
325,34.119713,29,34,0,29,34,0.15,0,-0.10,80,34,42,109
326,39.154339,34,39,0,34,39,0.11,0.01,0,88,32,42,111
327,42.178509,39,42,0,39,42,0.08,0,0.05,80,37,42,111
328,43.186680,42,43,0,42,43,0.12,-0.02,0,88,34,42,109
329,45.204636,43,45,0,43,45,0.10,-0.02,0.08,80,34,42,109
330,46.213531,45,46,0,45,46,0.11,0.02,0.13,88,34,42,111
331,47.222664,46,47,0,46,47,0.16,0,0.13,80,34,42,111
332,46.210957,47,46,0,47,46,0.08,-0.01,0.13,94,32,42,109
333,43.180481,46,43,0,46,43,0.12,-0.03,0.27,80,34,42,109
334,41.161976,43,41,0,43,41,0.12,-0.03,0.11,118,34,42,109
335,37.129547,41,37,0,41,37,0.17,-0.02,0.30,80,34,42,109
336,33.102242,37,33,0,37,33,0.11,-0.01,0.25,88,34,42,111
337,30.084818,33,30,0,33,30,0.06,-0.01,0.15,80,34,42,111
338,28.074505,30,28,0,30,28,0.15,-0.02,0.21,119,180,118,386
339,23.052460,28,23,0,28,23,0.17,-0.05,0.19,80,34,42,109
340,17.032402,23,17,0,23,17,0,-0.02,0.31,80,34,42,111
341,17.064867,17,12,1,17,17.064867,0.02,-0.03,0.27,87,34,42,111
342,17.097393,17.032402,7,1,17.032402,17.097393,0.06,-0.04,0.23,72,24,42,111
343,4.005157,17.064867,4,1,17.064867,4,0.12,-0.02,0.19,75,24,42,109
344,4.010321,4,3,1,4,4.010321,0.05,-0.02,0.16,80,34,42,111
345,4.015491,4.005157,1,1,4.005157,4.015491,0.07,-0.01,0.13,88,34,42,109
346,1.001255,4.010321,1,1,4.010321,1,0.01,-0.01,0.06,80,34,41,111
347,1.002511,1,5,1,1,1.002511,-0.03,0.02,0.14,79,24,42,111
348,1.003769,1.001255,7,1,1.001255,1.003769,-0.09,-0.01,0.14,68,24,42,109
349,10.012814,1.002511,10,1,1.002511,10,-0.19,-0.01,0.04,88,34,42,109
350,13.017806,10,13,0,10,13,-0.17,-0.03,-0.10,80,34,42,109
351,16.023766,13,16,0,13,16,-0.17,-0.01,-0.05,88,24,29,108
352,18.028448,16,18,0,16,18,0,0,-0.09,80,37,42,111
353,21.036600,18,21,0,18,21,0.09,0.03,-0.04,87,34,42,111
354,23.042986,21,23,0,21,23,0.07,-0.02,0.01,80,34,42,109
355,21.036209,23,21,0,23,21,0.06,0.02,0.12,88,34,42,111
356,15.019964,21,15,0,21,15,0.05,-0.03,0.19,80,34,42,111
357,15.039955,15,9,1,15,15.039955,0.03,-0.01,0.09,80,24,42,111
358,15.059973,15.019964,4,1,15.019964,15.059973,-0.01,0.01,0.09,80,34,42,109
359,1.000658,15.039955,1,1,15.039955,1,0.05,0.01,0.11,88,34,42,109
360,1.001317,1,0,1,1,1.001317,0.05,0.02,-0.03,80,34,42,111
