"Name","Threshold","FlagCorrection","N_outlier_max","FilterOrder","Forgetting","Regularization","accuracy","f1_score","recall","rmse_pred","rmse_saved","mae_pred","mae_saved"
"giddy-sweep-24","2.5","true","2","2","0.5","10","0.984375","0.8051948051948051","0.8378378378378378","152.51076668580336","145.0425076168232","45.56643879133849","25.144095706205153"
"twilight-sweep-204","2.5","false","2","2","0.5","10","0.984375","0.8051948051948051","0.8378378378378378","163.8787307865309","156.5047270049629","49.74589362209773","28.79430406548887"
"eager-sweep-956","2.5","false","2","4","0.98","1","0.984375","0.8051948051948051","0.8378378378378378","136.9887014873943","134.6144593581003","29.59497927653486","24.685417404511625"
"fluent-sweep-376","2.5","true","2","3","0.5","0.1","0.984375","0.8051948051948051","0.8378378378378378","150.21090726466696","143.9403033985893","44.10993686351056","25.016843119025665"
"glorious-sweep-564","2.5","false","2","3","0.5","10","0.984375","0.8051948051948051","0.8378378378378378","160.3833581291019","154.13798248009965","47.91949946212535","28.342027657468694"
"autumn-sweep-492","2.5","true","2","3","0.999","10","0.984375","0.8051948051948051","0.8378378378378378","136.0977873960241","133.7597312590418","27.311482270213254","23.583753400117523"
"wobbly-sweep-56","2.5","true","2","2","0.98","1","0.984375","0.8051948051948051","0.8378378378378378","136.1342326065216","133.73031830795068","28.782420747005197","23.60888733936991"
"wild-sweep-168","2.5","true","2","2","1","10","0.984375","0.8051948051948051","0.8378378378378378","136.09784259698077","133.7589720385509","27.41798341454244","23.58257506965013"
"zesty-sweep-240","2.5","false","2","2","0.98","10","0.984375","0.8051948051948051","0.8378378378378378","136.98090560728272","134.5941508015945","29.77520045496193","24.653501784057685"
"sleek-sweep-488","2.5","true","2","3","0.999","1","0.984375","0.8051948051948051","0.8378378378378378","136.09780175467873","133.75975188191993","27.31139033374607","23.583752347828742"
"resilient-sweep-668","2.5","false","2","3","0.999","1","0.984375","0.8051948051948051","0.8378378378378378","137.4207289400155","135.1058235127925","28.68832945296039","24.97442212596441"
"kind-sweep-20","2.5","true","2","2","0.5","1","0.984375","0.8051948051948051","0.8378378378378378","152.51076470875998","145.04250478500816","45.56643387805325","25.14409545446912"
"blooming-sweep-92","2.5","true","2","2","0.99","1","0.984375","0.8051948051948051","0.8378378378378378","136.07005251238306","133.72358050684366","27.60374846770784","23.595538566982903"
"swept-sweep-524","2.5","true","2","3","1","1","0.984375","0.8051948051948051","0.8378378378378378","136.10057157395215","133.76108196935704","27.376772435253677","23.58387720622683"
"super-sweep-780","2.5","true","2","4","0.98","10","0.984375","0.8051948051948051","0.8378378378378378","136.06977447006577","133.67665468333405","28.567627109204007","23.593569928869655"
"driven-sweep-200","2.5","false","2","2","0.5","1","0.984375","0.8051948051948051","0.8378378378378378","163.87875649301114","156.5047501633451","49.74589504759207","28.794310297603047"
"smooth-sweep-132","2.5","true","2","2","0.999","10","0.984375","0.8051948051948051","0.8378378378378378","136.09595363983453","133.75862107759556","27.34709513460406","23.582650248670543"
"dry-sweep-704","2.5","false","2","3","1","1","0.984375","0.8051948051948051","0.8378378378378378","137.44507095929688","135.12896925832172","28.774078968572763","24.9889774504725"
"bright-sweep-308","2.5","false","2","2","0.999","1","0.984375","0.8051948051948051","0.8378378378378378","137.40028379082793","135.0857262915575","28.71905248402289","24.966807604791356"
"laced-sweep-1028","2.5","false","2","4","0.999","1","0.984375","0.8051948051948051","0.8378378378378378","137.41640013822638","135.10047019986644","28.704759125937503","24.987699856450096"
"soft-sweep-596","2.5","false","2","3","0.98","1","0.984375","0.8051948051948051","0.8378378378378378","137.00408083733734","134.62459338355498","29.65723494387081","24.67116987869292"
"effortless-sweep-196","2.5","false","2","2","0.5","0.1","0.984375","0.8051948051948051","0.8378378378378378","163.8787590577875","156.504752473887","49.74589518981694","28.79431091938853"
"fast-sweep-556","2.5","false","2","3","0.5","0.1","0.984375","0.8051948051948051","0.8378378378378378","160.38339107927737","154.13800996844108","47.919503792356565","28.34203540073985"
"usual-sweep-268","2.5","false","2","2","0.99","0.1","0.984375","0.8051948051948051","0.8378378378378378","137.16128604688288","134.83464424982012","28.788711239079795","24.81111163809434"
"dashing-sweep-848","2.5","true","2","4","0.999","1","0.984375","0.8051948051948051","0.8378378378378378","136.06104342659376","133.72078358025573","27.34770438313677","23.58301477057095"
"ethereal-sweep-304","2.5","false","2","2","0.999","0.1","0.984375","0.8051948051948051","0.8378378378378378","137.4002821781703","135.0857252746488","28.719040655962296","24.966806328488556"
"northern-sweep-1024","2.5","false","2","4","0.999","0.1","0.984375","0.8051948051948051","0.8378378378378378","137.41639924898746","135.10046993228656","28.704748675894216","24.98769835812833"
"clear-sweep-708","2.5","false","2","3","1","10","0.984375","0.8051948051948051","0.8378378378378378","137.4450812791825","135.12897358390208","28.774188525255074","24.98899157103127"
"smooth-sweep-1068","2.5","false","2","4","1","10","0.984375","0.8051948051948051","0.8378378378378378","137.4412794219736","135.12423424392904","28.779792184018312","25.002004863038447"
"solar-sweep-880","2.5","true","2","4","1","0.1","0.984375","0.8051948051948051","0.8378378378378378","136.06469792323435","133.72297601274897","27.41251819883173","23.587390972245323"
"azure-sweep-52","2.5","true","2","2","0.98","0.1","0.984375","0.8051948051948051","0.8378378378378378","136.13423350348296","133.73031965106557","28.78241558672804","23.60888763572097"
"wandering-sweep-384","2.5","true","2","3","0.5","10","0.984375","0.8051948051948051","0.8378378378378378","150.21090720196628","143.94030608923094","44.10994165842001","25.016843029758142"
"rich-sweep-988","2.5","false","2","4","0.99","0.1","0.984375","0.8051948051948051","0.8378378378378378","137.18602830947384","134.86173558270968","28.733192034495712","24.838019540814425"
"tough-sweep-96","2.5","true","2","2","0.99","10","0.984375","0.8051948051948051","0.8378378378378378","136.070046502068","133.7235692963659","27.60384026744684","23.59553533633724"
"serene-sweep-128","2.5","true","2","2","0.999","1","0.984375","0.8051948051948051","0.8378378378378378","136.09595736354612","133.75863110621898","27.346990036200093","23.582649013156495"
"vibrant-sweep-420","2.5","true","2","3","0.98","10","0.984375","0.8051948051948051","0.8378378378378378","136.1275806763304","133.73020912961022","28.64494507749323","23.603238472765327"
"decent-sweep-312","2.5","false","2","2","0.999","10","0.984375","0.8051948051948051","0.8378378378378378","137.40029992564328","135.08573646486843","28.71917081111027","24.9668203727712"
"restful-sweep-456","2.5","true","2","3","0.99","10","0.984375","0.8051948051948051","0.8378378378378378","136.0739295209931","133.72853523808868","27.542587472281586","23.591102489372098"
"northern-sweep-276","2.5","false","2","2","0.99","10","0.984375","0.8051948051948051","0.8378378378378378","137.16129793388683","134.83465074237358","28.78882168102273","24.811123856090408"
"fluent-sweep-160","2.5","true","2","2","1","0.1","0.984375","0.8051948051948051","0.8378378378378378","136.0978466113083","133.75898317883008","27.417864152284235","23.582573757536657"
"avid-sweep-344","2.5","false","2","2","1","1","0.984375","0.8051948051948051","0.8378378378378378","137.4243374983358","135.10849993130626","28.810428137844873","24.98127301906117"
"misunderstood-sweep-124","2.5","true","2","2","0.999","0.1","0.984375","0.8051948051948051","0.8378378378378378","136.0959577359712","133.7586321087182","27.346979530491165","23.582648889651335"
"brisk-sweep-16","2.5","true","2","2","0.5","0.1","0.984375","0.8051948051948051","0.8378378378378378","152.51076451151496","145.04250450247503","45.56643338784923","25.144095429352657"
"robust-sweep-844","2.5","true","2","4","0.999","0.1","0.984375","0.8051948051948051","0.8378378378378378","136.06104524165613","133.72078606420052","27.347694667239868","23.58301398950833"
"fiery-sweep-628","2.5","false","2","3","0.99","0.1","0.984375","0.8051948051948051","0.8378378378378378","137.18925535835015","134.86421584626729","28.737653895449338","24.82027155291182"
"trim-sweep-920","2.5","false","2","4","0.5","1","0.984375","0.8051948051948051","0.8378378378378378","156.14401942786978","150.40695038340414","46.181636906564776","27.68158764747287"
"dark-sweep-884","2.5","true","2","4","1","1","0.984375","0.8051948051948051","0.8378378378378378","136.06469613043978","133.72297353450367","27.412528179624292","23.587391756251535"
"devout-sweep-740","2.5","true","2","4","0.5","1","0.984375","0.8051948051948051","0.8378378378378378","147.6510278393668","141.89619481395118","42.9448788398762","24.77779206435232"
"treasured-sweep-412","2.5","true","2","3","0.98","0.1","0.984375","0.8051948051948051","0.8378378378378378","136.12760378800058","133.73023680642928","28.64490063181038","23.603243272855497"
"cosmic-sweep-744","2.5","true","2","4","0.5","10","0.984375","0.8051948051948051","0.8378378378378378","147.6510257766084","141.89619703278674","42.944879233132426","24.77779168399269"
"swift-sweep-416","2.5","true","2","3","0.98","1","0.984375","0.8051948051948051","0.8378378378378378","136.12760168676186","133.73023429032892","28.644904672330046","23.60324283648628"
